gbifid	datasetkey	species	scientificname	countrycode	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	day	month	year	basisofrecord	institutioncode	issue
50629164	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	TR	37.6667	39.55	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629167	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	TR	37.6667	39.55	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629170	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	TR	37.6667	39.55	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629173	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	TR	37.6667	39.55	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629176	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	TR	37.6667	39.55	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629179	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	TR	37.6667	39.55	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629181	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	TR	37.7167	39.45	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629184	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	TR	37.7333	39.6167	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629187	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	TR	37.9167	41.5333	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629318	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	31.85	35.7	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629320	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.3333	35.6667	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629321	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.3333	35.6667	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629323	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.5333	35.7833	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629325	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.0667	35.75	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629326	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	31.7833	35.9	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629330	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.0667	35.75	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629332	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.0667	35.75	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629333	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.35	35.6667	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629336	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.35	35.75	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629338	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.4667	35.8333	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629341	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.4	35.7833	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629344	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.0667	35.75	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629347	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.0667	35.75	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629349	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.0667	35.75	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629352	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	31.7833	35.9	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629354	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.4667	35.8333	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629357	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.5333	35.7833	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629360	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.35	35.6667	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629362	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.0667	35.75	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629366	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.3333	35.6667	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629368	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.4667	35.8333	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629371	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.3833	35.6833	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629373	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.5167	35.8167	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629375	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.4667	35.8333	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629376	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.4667	35.8333	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629377	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.3833	35.6833	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629380	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.3833	35.6833	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629383	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.35	35.6667	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629385	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.4667	35.8333	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629387	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.4	35.8167	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629390	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.3333	35.6667	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629393	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.35	35.75	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629397	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	31.7667	35.8833	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629398	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.0667	35.75	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629400	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.0333	35.75	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629402	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.0333	35.75	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629404	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	31.85	35.7667	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629408	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	31.75	35.8167	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629410	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.1	35.75	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629411	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.05	35.6667	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629414	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.05	35.6667	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629415	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.65	35.9667	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629418	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.65	35.9667	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629419	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.5	36	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629422	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.4167	35.75	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629425	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.4	35.8667	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629434	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	TR	38.3167	39.8	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629436	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.4167	35.7667	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629442	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	31.7833	35.9	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629444	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	TR	38.3167	39.8	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629448	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.8122	36.4061	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629457	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.5167	35.8333	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629459	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.3	35.9167	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629462	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.3667	35.9167	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629464	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	31.85	35.8	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629467	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	31.8333	35.8333	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629469	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.25	35.7833	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629471	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.3833	35.7833	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629474	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.1833	35.85	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629477	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.1667	35.9167	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629479	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32	35.6667	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629481	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.9433	36.6856	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629484	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.6522	36.7717	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629485	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.5167	36.7	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629488	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.57	36.5847	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629490	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	33.7725	36.145	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629492	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	33.6236	36.1131	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629494	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	TR	38.3167	39.8	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629496	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	TR	40.7667	43.2833	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629498	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	TR	40.7667	43.2833	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
50629502	85818aea-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	TR	40.7667	43.2833	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	SYR002	"GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID"
